https://orderconstellation.com/states/texas/202404	bing	cpc	TX_Houston-Dallas_AC Bundle Prospecting	na	pr	tx		en	static					https://orderconstellation.com/states/texas/202404?utm_source=bing&utm_medium=cpc&utm_campaign=tx_houston-dallas_ac+bundle+prospecting_na_pr_tx_en&utm_content={AdId}&utm_term={keyword:keyword}
https://orderconstellation.com/states/texas/202404	google	cpc	TX_Houston-Dallas_AC Bundle Prospecting	na	pr	tx		en	static					https://orderconstellation.com/states/texas/202404?utm_source=google&utm_medium=cpc&utm_campaign=tx_houston-dallas_ac+bundle+prospecting_na_pr_tx_en&utm_content={ad_content}&utm_term={keyword}
https://orderconstellation.com/states/texas/202405	google	cpc	TX_Houston-Dallas_AC Bundle_REM	na	re	tx		en	static					https://orderconstellation.com/states/texas/202405?utm_source=google&utm_medium=cpc&utm_campaign=tx_houston-dallas_ac+bundle_rem_na_re_tx_en&utm_content={ad_content}&utm_term={keyword}
https://orderconstellation.com/states/texas/202404	facebook	paid social												
https://orderconstellation.com/states/texas/202404	facebook	paid social	TX_ACQ_Energy_AC Bundle		pr	tx		en	static		lal			https://orderconstellation.com/states/texas/202404?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_acq_energy_ac+bundle_pr_en&utm_content=static_tx&utm_term={{placement}}_lal
https://orderconstellation.com/states/texas/202405	facebook	paid social	TX_RMKT_Energy_AC Bundle		re	tx		en	static		1p			https://orderconstellation.com/states/texas/202405?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_rmkt_energy_ac+bundle_re_en&utm_content=static_tx&utm_term={{placement}}_1p
https://orderconstellation.com/georgia-202208	google	cpc	GA_Gas_BR_Evergreen	br	pr	ga		en	dynamic					https://orderconstellation.com/georgia-202208?utm_source=google&utm_medium=cpc&utm_campaign=ga_gas_br_evergreen_br_pr_ga_en&utm_content={ad_content}&utm_term={keyword}
https://orderconstellation.com/states/georgia-atl	google	cpc	GA_Atlanta_Gas_BR_Evergreen	br	pr	ga	atl	en	dynamic					https://orderconstellation.com/states/georgia-atl?utm_source=google&utm_medium=cpc&utm_campaign=ga_atlanta_gas_br_evergreen_br_pr_ga_atl_en&utm_content={ad_content}&utm_term={keyword}
https://orderconstellation.com/states/texas/202404	dv360	display	TX_Prospecting_AC_Bundle		pr	tx		en	static		3p			https://orderconstellation.com/states/texas/202404?utm_source=dv360&utm_medium=display&utm_campaign=tx_prospecting_ac_bundle_pr_en&utm_content=tx&utm_term=3p
https://orderconstellation.com/states/texas/202405	dv360	display	TX_Retargeting_AC_Bundle		re	tx		en	static		1p			https://orderconstellation.com/states/texas/202405?utm_source=dv360&utm_medium=display&utm_campaign=tx_retargeting_ac_bundle_re_en&utm_content=tx&utm_term=1p
https://orderconstellation.com/states/texas/202403	dv360	display	TX_EnergyOnly		pr	tx		en	static		3p			https://orderconstellation.com/states/texas/202403?utm_source=dv360&utm_medium=display&utm_campaign=tx_energyonly_pr_en&utm_content=tx&utm_term=3p
https://orderconstellation.com/texas/202406	facebook	paid social	TX_WB		re	tx		en	static		1p			https://orderconstellation.com/texas/202406?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_wb_re_en&utm_content=static_tx&utm_term={{placement}}_1p
https://orderconstellation.com/states/georgia-atl	facebook	paid social	GA_ATL_Evergreen_PRO		pr	ga	atl	en	static		lal			https://orderconstellation.com/states/georgia-atl?utm_source=facebook&utm_medium=paid+social&utm_campaign=ga_atl_evergreen_pro_pr_en&utm_content=static_ga_atl&utm_term={{placement}}_lal
https://orderconstellation.com/states/georgia-atl	facebook	paid social	GA_ATL_Evergreen_RET		re	ga	atl	en	static		1p			https://orderconstellation.com/states/georgia-atl?utm_source=facebook&utm_medium=paid+social&utm_campaign=ga_atl_evergreen_ret_re_en&utm_content=static_ga_atl&utm_term={{placement}}_1p
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	display	CN_Energy_Evergreen		pr	cn		en	static	Concept1	3p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=display&utm_campaign=cn_energy_evergreen_pr_en&utm_content=concept1_cn&utm_term=3p
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	display	CN_Energy_Evergreen		pr	cn		en	static	Concept2	3p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=display&utm_campaign=cn_energy_evergreen_pr_en&utm_content=concept2_cn&utm_term=3p
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	display	CN_Energy_Evergreen		pr	cn		en	static	Concept3	3p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=display&utm_campaign=cn_energy_evergreen_pr_en&utm_content=concept3_cn&utm_term=3p
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	display	CN_Energy_Evergreen		re	cn		en	static	Concept1	1p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=display&utm_campaign=cn_energy_evergreen_re_en&utm_content=concept1_cn&utm_term=1p
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	display	CN_Energy_Evergreen		re	cn		en	static	Concept2	1p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=display&utm_campaign=cn_energy_evergreen_re_en&utm_content=concept2_cn&utm_term=1p
https://www.constellation.com/campaigns/DisplayNew2020.html	dv360	display	CN_Energy_Evergreen		re	cn		en	static	Concept3	1p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=dv360&utm_medium=display&utm_campaign=cn_energy_evergreen_re_en&utm_content=concept3_cn&utm_term=1p
https://orderconstellation.com/states/georgia-atl	dv360	display	GA_Atlanta_Energy_Evergreen		pr	ga	atl	en	static		3p			https://orderconstellation.com/states/georgia-atl?utm_source=dv360&utm_medium=display&utm_campaign=ga_atlanta_energy_evergreen_pr_en&utm_content=ga_atl&utm_term=3p
https://orderconstellation.com/states/georgia-atl	dv360	display	GA_Atlanta_Energy_Evergreen		re	ga	atl	en	static		1p			https://orderconstellation.com/states/georgia-atl?utm_source=dv360&utm_medium=display&utm_campaign=ga_atlanta_energy_evergreen_re_en&utm_content=ga_atl&utm_term=1p
https://orderconstellation.com/states/texas/202404	youtube	video	TX_ACBundle		pr	tx	dal	en	video	15s	3p			https://orderconstellation.com/states/texas/202404?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=15s_tx_dal&utm_term=3p
https://orderconstellation.com/states/texas/202404	youtube	video	TX_ACBundle		pr	tx	dal	en	video	30s	3p			https://orderconstellation.com/states/texas/202404?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=30s_tx_dal&utm_term=3p
https://orderconstellation.com/states/texas/202404	youtube	video	TX_ACBundle		pr	tx	hou	en	video	15s	3p			https://orderconstellation.com/states/texas/202404?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=15s_tx_hou&utm_term=3p
https://orderconstellation.com/states/texas/202404	youtube	video	TX_ACBundle		pr	tx	hou	en	video	30s	3p			https://orderconstellation.com/states/texas/202404?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=30s_tx_hou&utm_term=3p
https://orderconstellation.com/states/texas/202404	youtube	video	TX_ACBundle		pr	tx	dal	en	video	6s	3p			https://orderconstellation.com/states/texas/202404?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=6s_tx_dal&utm_term=3p
https://orderconstellation.com/states/texas/202404	youtube	video	TX_ACBundle		pr	tx	hou	en	video	6s	3p			https://orderconstellation.com/states/texas/202404?utm_source=youtube&utm_medium=video&utm_campaign=tx_acbundle_pr_en&utm_content=6s_tx_hou&utm_term=3p
https://orderconstellation.com/states/texas/202404	dv360	video	TX_ACBundle_CTV/OTT		pr	tx	dal	en	video	15s	3p			https://orderconstellation.com/states/texas/202404?utm_source=dv360&utm_medium=video&utm_campaign=tx_acbundle_ctv/ott_pr_en&utm_content=15s_tx_dal&utm_term=3p
https://orderconstellation.com/states/texas/202404	dv360	video	TX_ACBundle_CTV/OTT		pr	tx	dal	en	video	30s	3p			https://orderconstellation.com/states/texas/202404?utm_source=dv360&utm_medium=video&utm_campaign=tx_acbundle_ctv/ott_pr_en&utm_content=30s_tx_dal&utm_term=3p
https://orderconstellation.com/states/texas/202404	dv360	video	TX_ACBundle_CTV/OTT		pr	tx	hou	en	video	15s	3p			https://orderconstellation.com/states/texas/202404?utm_source=dv360&utm_medium=video&utm_campaign=tx_acbundle_ctv/ott_pr_en&utm_content=15s_tx_hou&utm_term=3p
https://orderconstellation.com/states/texas/202404	dv360	video	TX_ACBundle_CTV/OTT		pr	tx	hou	en	video	30s	3p			https://orderconstellation.com/states/texas/202404?utm_source=dv360&utm_medium=video&utm_campaign=tx_acbundle_ctv/ott_pr_en&utm_content=30s_tx_hou&utm_term=3p
https://www.constellation.com/campaigns/DisplayNew2020.html	facebook	paid social	CN_Energy_Evergreen		pr	cn		en	static	Concept1	lal			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=facebook&utm_medium=paid+social&utm_campaign=cn_energy_evergreen_pr_en&utm_content=static_concept1_cn&utm_term={{placement}}_lal
https://www.constellation.com/campaigns/DisplayNew2020.html	facebook	paid social	CN_Energy_Evergreen		pr	cn		en	static	Concept2carousel	lal			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=facebook&utm_medium=paid+social&utm_campaign=cn_energy_evergreen_pr_en&utm_content=static_concept2carousel_cn&utm_term={{placement}}_lal
https://www.constellation.com/campaigns/DisplayNew2020.html	facebook	paid social	CN_Energy_Evergreen		pr	ct		en	static	Concept2carousel	lal			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=facebook&utm_medium=paid+social&utm_campaign=cn_energy_evergreen_pr_en&utm_content=static_concept2carousel_ct&utm_term={{placement}}_lal
https://www.constellation.com/campaigns/DisplayNew2020.html	facebook	paid social	CN_Energy_Evergreen		pr	cn		en	static	Concept3	lal			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=facebook&utm_medium=paid+social&utm_campaign=cn_energy_evergreen_pr_en&utm_content=static_concept3_cn&utm_term={{placement}}_lal
https://www.constellation.com/campaigns/DisplayNew2020.html	facebook	paid social	CN_Energy_Evergreen		re	cn		en	static	Concept1	1p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=facebook&utm_medium=paid+social&utm_campaign=cn_energy_evergreen_re_en&utm_content=static_concept1_cn&utm_term={{placement}}_1p
https://www.constellation.com/campaigns/DisplayNew2020.html	facebook	paid social	CN_Energy_Evergreen		re	cn		en	static	Concept2	1p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=facebook&utm_medium=paid+social&utm_campaign=cn_energy_evergreen_re_en&utm_content=static_concept2_cn&utm_term={{placement}}_1p
https://www.constellation.com/campaigns/DisplayNew2020.html	facebook	paid social	CN_Energy_Evergreen		re	cn		en	static	Concept3	1p			https://www.constellation.com/campaigns/DisplayNew2020.html?utm_source=facebook&utm_medium=paid+social&utm_campaign=cn_energy_evergreen_re_en&utm_content=static_concept3_cn&utm_term={{placement}}_1p
https://www.constellation.com/campaigns/SearchNew2020.html	google	cpc	MA_Electric_BR_Evergreen	br	pr	ma		en	dynamic					https://www.constellation.com/campaigns/SearchNew2020.html?utm_source=google&utm_medium=cpc&utm_campaign=ma_electric_br_evergreen_br_pr_ma_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellation.com/campaigns/SearchNew2020.html	google	cpc	PA_Electric_NB_Evergreen	nonbr	pr	pa		en	dynamic					https://www.constellation.com/campaigns/SearchNew2020.html?utm_source=google&utm_medium=cpc&utm_campaign=pa_electric_nb_evergreen_nonbr_pr_pa_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/promotion/ev-charger-install/	facebook	paid social	EV_Charger_Conversion		pr	md		hs	static	v1	lal			https://www.constellationhome.com/promotion/ev-charger-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ev_charger_conversion_pr_hs&utm_content=static_v1_md&utm_term={{placement}}_lal
https://www.constellationhome.com/promotion/ev-charger-install/	facebook	paid social	EV_Charger_Conversion		re	md		hs	static	v1	1p			https://www.constellationhome.com/promotion/ev-charger-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ev_charger_conversion_re_hs&utm_content=static_v1_md&utm_term={{placement}}_1p
https://www.constellationhome.com/promotion/ev-charger-install/	facebook	paid social	EV_Charger_Conversion		pr	md		hs	static	v2	lal			https://www.constellationhome.com/promotion/ev-charger-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ev_charger_conversion_pr_hs&utm_content=static_v2_md&utm_term={{placement}}_lal
https://www.constellationhome.com/promotion/ev-charger-install/	facebook	paid social	EV_Charger_Conversion		re	md		hs	static	v2	1p			https://www.constellationhome.com/promotion/ev-charger-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ev_charger_conversion_re_hs&utm_content=static_v2_md&utm_term={{placement}}_1p
https://www.constellationhome.com/promotion/ev-charger-install/	facebook	paid social	EV_Charger_Conversion		pr	md		hs	static	v3	lal			https://www.constellationhome.com/promotion/ev-charger-install/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ev_charger_conversion_pr_hs&utm_content=static_v3_md&utm_term={{placement}}_lal
https://www.constellationhome.com/md/promotion/heating-ac-install/	spotify	audio	HVAC_HomeComfort_Spotify		pr	md		hs	audio		3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=spotify&utm_medium=audio&utm_campaign=hvac_homecomfort_spotify_pr_hs&utm_content=md&utm_term=3p
https://www.constellationhome.com/md/promotion/heating-ac-install/	spotify	display	HVAC_HomeComfort_Spotify		pr	md		hs	static		3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=spotify&utm_medium=display&utm_campaign=hvac_homecomfort_spotify_pr_hs&utm_content=md&utm_term=3p
https://www.constellationhome.com/promotion/ev-charger-install/	dv360	display	Home_Services_EV_Charger_Install		pr	md		hs	static		3p			https://www.constellationhome.com/promotion/ev-charger-install/?utm_source=dv360&utm_medium=display&utm_campaign=home_services_ev_charger_install_pr_hs&utm_content=md&utm_term=3p
https://www.constellationhome.com/promotion/ev-charger-install/	dv360	display	Home_Services_EV_Charger_Install		re	md		hs	static		1p			https://www.constellationhome.com/promotion/ev-charger-install/?utm_source=dv360&utm_medium=display&utm_campaign=home_services_ev_charger_install_re_hs&utm_content=md&utm_term=1p
https://www.orderconstellation.com/states/georgia-202208	dv360	display	GA_Energy_Evergreen		pr	ga		en	static		3p			https://www.orderconstellation.com/states/georgia-202208?utm_source=dv360&utm_medium=display&utm_campaign=ga_energy_evergreen_pr_en&utm_content=ga&utm_term=3p
https://www.orderconstellation.com/states/georgia-202208	dv360	display	GA_Energy_Evergreen		re	ga		en	static		1p			https://www.orderconstellation.com/states/georgia-202208?utm_source=dv360&utm_medium=display&utm_campaign=ga_energy_evergreen_re_en&utm_content=ga&utm_term=1p
https://orderconstellation.com/states/georgia-atl	dv360	display	GA_Atlanta_Energy_Evergreen		pr	ga	atl	en	static		3p			https://orderconstellation.com/states/georgia-atl?utm_source=dv360&utm_medium=display&utm_campaign=ga_atlanta_energy_evergreen_pr_en&utm_content=ga_atl&utm_term=3p
https://orderconstellation.com/states/georgia-atl	dv360	display	GA_Atlanta_Energy_Evergreen		re	ga	atl	en	static		1p			https://orderconstellation.com/states/georgia-atl?utm_source=dv360&utm_medium=display&utm_campaign=ga_atlanta_energy_evergreen_re_en&utm_content=ga_atl&utm_term=1p
https://www.orderconstellation.com/states/georgia-202208	dv360	video	GA_Energy_CTV/OTT		pr	ga		en	video	15s	3p			https://www.orderconstellation.com/states/georgia-202208?utm_source=dv360&utm_medium=video&utm_campaign=ga_energy_ctv/ott_pr_en&utm_content=15s_ga&utm_term=3p
https://orderconstellation.com/states/georgia-atl	dv360	video	GA_Atlanta_Energy_CTV/OTT		pr	ga	atl	en	video	15s	3p			https://orderconstellation.com/states/georgia-atl?utm_source=dv360&utm_medium=video&utm_campaign=ga_atlanta_energy_ctv/ott_pr_en&utm_content=15s_ga_atl&utm_term=3p
https://www.constellationhome.com/md/promotion/generator	facebook	paid social	Generator_HomeServices_Conversion		pr	md		hs	static		lal			https://www.constellationhome.com/md/promotion/generator?utm_source=facebook&utm_medium=paid+social&utm_campaign=generator_homeservices_conversion_pr_hs&utm_content=static_md&utm_term={{placement}}_lal
https://www.constellationhome.com/md/promotion/generator	facebook	paid social	Generator_HomeServices_Conversion		re	md		hs	static		1p			https://www.constellationhome.com/md/promotion/generator?utm_source=facebook&utm_medium=paid+social&utm_campaign=generator_homeservices_conversion_re_hs&utm_content=static_md&utm_term={{placement}}_1p
 https://www.constellationhome.com/tx/promotion/monthly-savings	google	cpc	TX_HVAC_Broad Match	nonbr	pr	tx		hs	dynamic					https://www.constellationhome.com/tx/promotion/monthly-savings?utm_source=google&utm_medium=cpc&utm_campaign=tx_hvac_broad+match_nonbr_pr_tx_hs&utm_content={ad_content}&utm_term={keyword}
https://www.orderconstellation.com/states/texas/202401	google	cpc	TX_Houston-Dallas_AC Bundle Prospecting	na	pr	tx		en	dynamic					https://www.orderconstellation.com/states/texas/202401?utm_source=google&utm_medium=cpc&utm_campaign=tx_houston-dallas_ac+bundle+prospecting_na_pr_tx_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/md/promotion/ravens-savins/	facebook	paid social	Ravens_Savins_Home Services_Conversion		pr	md		hs			lal			https://www.constellationhome.com/md/promotion/ravens-savins/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ravens_savins_home+services_conversion_pr_hs&utm_content=md&utm_term={{placement}}_lal
https://www.constellationhome.com/md/promotion/ravens-savins/	facebook	paid social	Ravens_Savins_Home Services_Conversion		re	md		hs			1p			https://www.constellationhome.com/md/promotion/ravens-savins/?utm_source=facebook&utm_medium=paid+social&utm_campaign=ravens_savins_home+services_conversion_re_hs&utm_content=md&utm_term={{placement}}_1p
https://www.constellationhome.com/md/promotion/ravens-savins/	google	cpc	Ravens Savens	na	pr	md		hs	dynamic					https://www.constellationhome.com/md/promotion/ravens-savins/?utm_source=google&utm_medium=cpc&utm_campaign=ravens+savens_na_pr_md_hs&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/promotion/ev-charger-install/	google	cpc	EV Installation	nonbr	pr	md		hs	dynamic					https://www.constellationhome.com/promotion/ev-charger-install/?utm_source=google&utm_medium=cpc&utm_campaign=ev+installation_nonbr_pr_md_hs&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/md/promotion/ravens-savins/	dv360	video	Ravens_Savins_CTV/OTT		pr	md		hs	video	15s	3p			https://www.constellationhome.com/md/promotion/ravens-savins/?utm_source=dv360&utm_medium=video&utm_campaign=ravens_savins_ctv/ott_pr_hs&utm_content=15s_md&utm_term=3p
https://www.constellationhome.com/md/promotion/ravens-savins/	dv360	video	Ravens_Savins_CTV/OTT		pr	md		hs	video	30s	3p			https://www.constellationhome.com/md/promotion/ravens-savins/?utm_source=dv360&utm_medium=video&utm_campaign=ravens_savins_ctv/ott_pr_hs&utm_content=30s_md&utm_term=3p
https://www.constellationhome.com/tx/promotion/hvac/save-2000/ 	google	cpc	TX_Constellation Services Branded	br	pr	tx		hs	dynamic					https://www.constellationhome.com/tx/promotion/hvac/save-2000/?utm_source=google&utm_medium=cpc&utm_campaign=tx_constellation+services+branded_br_pr_tx_hs&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/tx/promotion/hvac/save-2000/ 	google	cpc	TX_Constellation - HVAC_Broad Match	nonbr	pr	tx		hs	dynamic					https://www.constellationhome.com/tx/promotion/hvac/save-2000/?utm_source=google&utm_medium=cpc&utm_campaign=tx_constellation+-+hvac_broad+match_nonbr_pr_tx_hs&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/tx/promotion/hvac/save-2000/ 	google	cpc	TX_Constellation - A/C Replace	nonbr	pr	tx		hs	dynamic					https://www.constellationhome.com/tx/promotion/hvac/save-2000/?utm_source=google&utm_medium=cpc&utm_campaign=tx_constellation+-+a/c+replace_nonbr_pr_tx_hs&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/md/promotion/heating-ac-install/	dv360	video	HVAC_Fall_Home_Comfort_CTV/OTT		pr	md		hs	video	15s	3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=dv360&utm_medium=video&utm_campaign=hvac_fall_home_comfort_ctv/ott_pr_hs&utm_content=15s_md&utm_term=3p
https://orderconstellation.com/states/texas/202404	dv360	display	TX_Prospecting_AC_Bundle		pr	tx		en	static		3p			https://orderconstellation.com/states/texas/202404?utm_source=dv360&utm_medium=display&utm_campaign=tx_prospecting_ac_bundle_pr_en&utm_content=tx&utm_term=3p
https://orderconstellation.com/states/texas/202405	dv360	display	TX_Retargeting_AC_Bundle		re	tx		en	static		1p			https://orderconstellation.com/states/texas/202405?utm_source=dv360&utm_medium=display&utm_campaign=tx_retargeting_ac_bundle_re_en&utm_content=tx&utm_term=1p
https://orderconstellation.com/states/texas/202403	dv360	display	TX_Prospecting_Energy_Only		pr	tx		en	static		3p			https://orderconstellation.com/states/texas/202403?utm_source=dv360&utm_medium=display&utm_campaign=tx_prospecting_energy_only_pr_en&utm_content=tx&utm_term=3p
https://orderconstellation.com/states/texas/202403	dv360	display	TX_Prospecting_Energy_Only		re	tx		en	static		1p			https://orderconstellation.com/states/texas/202403?utm_source=dv360&utm_medium=display&utm_campaign=tx_prospecting_energy_only_re_en&utm_content=tx&utm_term=1p
orderconstellation.com/texas/202406	google	cpc	TX_Winback	na	re	tx		en	dynamic					orderconstellation.com/texas/202406?utm_source=google&utm_medium=cpc&utm_campaign=tx_winback_na_re_tx_en&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/md/promotion/inspection-exp	facebook	paid social	NextDoor_Inspection_Traffic		pr	md		hs	static	v1	3p			https://www.constellationhome.com/md/promotion/inspection-exp?utm_source=facebook&utm_medium=paid+social&utm_campaign=nextdoor_inspection_traffic_pr_hs&utm_content=static_v1_md&utm_term={{placement}}_3p
https://www.constellationhome.com/md/promotion/inspection-exp	facebook	paid social	NextDoor_Inspection_Traffic		pr	md		hs	static	v2	3p			https://www.constellationhome.com/md/promotion/inspection-exp?utm_source=facebook&utm_medium=paid+social&utm_campaign=nextdoor_inspection_traffic_pr_hs&utm_content=static_v2_md&utm_term={{placement}}_3p
https://www.constellationhome.com/md/promotion/water-heater-install/	google	cpc	Water Heater	nonbr	pr	md		hs	dynamic					https://www.constellationhome.com/md/promotion/water-heater-install/?utm_source=google&utm_medium=cpc&utm_campaign=water+heater_nonbr_pr_md_hs&utm_content={ad_content}&utm_term={keyword}
https://www.constellationhome.com/md/promotion/heating-ac-install/	dv360	display	HVAC_Fall_Home_Comfort_Prospecting		pr	md		hs	static		3p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=dv360&utm_medium=display&utm_campaign=hvac_fall_home_comfort_prospecting_pr_hs&utm_content=md&utm_term=3p
https://www.constellationhome.com/md/promotion/heating-ac-install/	dv360	display	HVAC_Fall_Home_Comfort_Retargeting		re	md		hs	static		1p			https://www.constellationhome.com/md/promotion/heating-ac-install/?utm_source=dv360&utm_medium=display&utm_campaign=hvac_fall_home_comfort_retargeting_re_hs&utm_content=md&utm_term=1p
https://www.constellationhome.com/md/promotion/inspection	facebook	paid social	Inspection_Conversion		pr	md		hs	static	v1	lal			https://www.constellationhome.com/md/promotion/inspection?utm_source=facebook&utm_medium=paid+social&utm_campaign=inspection_conversion_pr_hs&utm_content=static_v1_md&utm_term={{placement}}_lal
https://www.constellationhome.com/md/promotion/inspection	facebook	paid social	Inspection_Conversion		pr	md		hs	static	v2	lal			https://www.constellationhome.com/md/promotion/inspection?utm_source=facebook&utm_medium=paid+social&utm_campaign=inspection_conversion_pr_hs&utm_content=static_v2_md&utm_term={{placement}}_lal
https://www.constellationhome.com/md/promotion/inspection	facebook	paid social	Inspection_Conversion		re	md		hs	static	v1	1p			https://www.constellationhome.com/md/promotion/inspection?utm_source=facebook&utm_medium=paid+social&utm_campaign=inspection_conversion_re_hs&utm_content=static_v1_md&utm_term={{placement}}_1p
https://www.constellationhome.com/md/promotion/inspection	facebook	paid social	Inspection_Conversion		re	md		hs	static	v2	1p			https://www.constellationhome.com/md/promotion/inspection?utm_source=facebook&utm_medium=paid+social&utm_campaign=inspection_conversion_re_hs&utm_content=static_v2_md&utm_term={{placement}}_1p
https://www.constellationhome.com/md/promotion/water-heater-install/	dv360	video	Water_Heater_Fall		pr	md		hs	video	15s	3p			https://www.constellationhome.com/md/promotion/water-heater-install/?utm_source=dv360&utm_medium=video&utm_campaign=water_heater_fall_pr_hs&utm_content=15s_md&utm_term=3p
https://www.constellationhome.com/md/promotion/water-heater-install/	dv360	video	Water_Heater_Fall		pr	md		hs	video	30s	3p			https://www.constellationhome.com/md/promotion/water-heater-install/?utm_source=dv360&utm_medium=video&utm_campaign=water_heater_fall_pr_hs&utm_content=30s_md&utm_term=3p
https://orderconstellation.com/states/texas/202404	facebook	paid social	TX_Conversion_Persona		pr	tx		en	static	v1_control	lal			https://orderconstellation.com/states/texas/202404?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_conversion_persona_pr_en&utm_content=static_v1_control_tx&utm_term={{placement}}_lal
https://orderconstellation.com/states/texas/202404	facebook	paid social	TX_Conversion_Persona		pr	tx		en	static	v2_control	lal			https://orderconstellation.com/states/texas/202404?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_conversion_persona_pr_en&utm_content=static_v2_control_tx&utm_term={{placement}}_lal
https://www.compareconstellation.com/	facebook	paid social	TX_Conversion_Persona		pr	tx		en	static	v1_price	lal			https://www.compareconstellation.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_conversion_persona_pr_en&utm_content=static_v1_price_tx&utm_term={{placement}}_lal
https://www.compareconstellation.com/	facebook	paid social	TX_Conversion_Persona		pr	tx		en	static	v2_price	lal			https://www.compareconstellation.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_conversion_persona_pr_en&utm_content=static_v2_price_tx&utm_term={{placement}}_lal
https://orderconstellation.com/states/texas/202405	facebook	paid social	TX_Conversion_Persona		re	tx		en	static	v1_control	1p			https://orderconstellation.com/states/texas/202405?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_conversion_persona_re_en&utm_content=static_v1_control_tx&utm_term={{placement}}_1p
https://orderconstellation.com/states/texas/202405	facebook	paid social	TX_Conversion_Persona		re	tx		en	static	v2_control	1p			https://orderconstellation.com/states/texas/202405?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_conversion_persona_re_en&utm_content=static_v2_control_tx&utm_term={{placement}}_1p
https://www.compareconstellation.com/	facebook	paid social	TX_Conversion_Persona		re	tx		en	static	v1_price	1p			https://www.compareconstellation.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_conversion_persona_re_en&utm_content=static_v1_price_tx&utm_term={{placement}}_1p
https://www.compareconstellation.com/	facebook	paid social	TX_Conversion_Persona		re	tx		en	static	v2_price	1p			https://www.compareconstellation.com/?utm_source=facebook&utm_medium=paid+social&utm_campaign=tx_conversion_persona_re_en&utm_content=static_v2_price_tx&utm_term={{placement}}_1p
https://www.constellation.com/campaigns/SearchNew2020.html	google	cpc	CN_NB_Savings_Conversion	br	pr	cn		en	dynamic					https://www.constellation.com/campaigns/SearchNew2020.html?utm_source=google&utm_medium=cpc&utm_campaign=cn_nb_savings_conversion_br_pr_cn_en&utm_content={ad_content}&utm_term={keyword}
